Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageTimeWorking,Holidays,AverageInTime,AverageOutTime,WorkingTimeEval
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,4040,Female,2,Sales Executive,Married,182650,9.0,12,8,1,18.0,4,13,5,7,3,3,3.0,1.0,4.0,7.421388888888889,25,9.974444444444444,17.395833333333332,0
31,No,Travel_Rarely,Sales,9,4,Life Sciences,4041,Female,1,Sales Executive,Divorced,161240,2.0,23,8,1,8.0,2,5,1,4,2,4,3.0,4.0,3.0,8.306944444444444,33,9.986666666666666,18.29361111111111,1
34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,4042,Female,3,Laboratory Technician,Married,25850,3.0,12,8,0,9.0,5,4,0,1,3,3,4.0,4.0,2.0,9.197222222222223,16,9.994444444444444,19.191666666666666,2
31,No,Travel_Rarely,Sales,25,2,Life Sciences,4043,Female,3,Manufacturing Director,Divorced,182130,8.0,21,8,2,4.0,3,2,2,2,4,4,1.0,3.0,2.0,6.83,29,9.978333333333333,16.808333333333334,0
26,No,Travel_Frequently,Sales,16,2,Life Sciences,4044,Male,2,Healthcare Representative,Married,83800,0.0,14,8,0,8.0,3,7,7,7,4,3,3.0,4.0,3.0,6.103888888888889,22,10.010277777777778,16.114166666666666,0
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,4045,Female,2,Manager,Single,29940,4.0,18,8,1,12.0,2,4,0,3,3,3,2.0,3.0,3.0,7.825833333333334,31,10.016666666666667,17.8425,0
33,No,Travel_Rarely,Sales,1,3,Life Sciences,4046,Female,5,Sales Executive,Single,12230,1.0,13,8,1,10.0,3,10,0,9,3,3,2.0,3.0,2.0,6.405555555555556,33,9.98638888888889,16.391944444444444,0
28,No,Travel_Frequently,Sales,8,3,Life Sciences,4047,Male,4,Research Scientist,Married,11180,1.0,11,8,0,7.0,3,7,0,7,3,3,3.0,4.0,3.0,10.561388888888889,15,10.027222222222223,20.58861111111111,2
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,4048,Male,2,Sales Executive,Single,28750,1.0,11,8,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0,6.796944444444445,25,10.005,16.801944444444445,0
39,No,Non-Travel,Research & Development,8,5,Medical,4049,Female,2,Sales Representative,Married,188240,6.0,19,8,1,10.0,4,3,1,2,3,3,1.0,3.0,3.0,6.295555555555556,20,10.001944444444444,16.2975,0
27,No,Travel_Rarely,Sales,3,2,Technical Degree,4050,Male,2,Healthcare Representative,Married,135770,1.0,12,8,1,6.0,2,5,1,2,3,3,2.0,2.0,2.0,7.258055555555556,28,9.998888888888889,17.256944444444443,0
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,4051,Female,2,Manufacturing Director,Married,26250,1.0,12,8,3,16.0,4,15,6,11,3,3,3.0,4.0,3.0,8.863333333333333,22,9.995,18.858333333333334,1
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,4052,Male,1,Research Director,Single,187890,3.0,16,8,1,6.0,4,2,2,2,3,3,4.0,3.0,3.0,9.372222222222222,31,10.026666666666667,19.398888888888887,2
47,No,Non-Travel,Research & Development,1,4,Medical,4053,Male,1,Research Scientist,Married,45380,8.0,11,8,0,16.0,3,8,1,7,3,3,3.0,2.0,4.0,5.990833333333334,26,10.020277777777778,16.011111111111113,0
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,4054,Female,2,Sales Executive,Married,198470,4.0,14,8,0,6.0,6,0,0,0,3,3,4.0,1.0,3.0,7.897222222222222,21,10.012777777777778,17.91,0
39,No,Travel_Rarely,Research & Development,1,3,Other,4055,Female,1,Laboratory Technician,Married,105120,1.0,12,8,1,10.0,2,10,7,9,3,3,1.0,1.0,3.0,7.016666666666667,30,10.0175,17.034166666666668,0
38,No,Travel_Frequently,Research & Development,4,2,Medical,4056,Female,1,Manager,Divorced,44440,1.0,13,8,0,20.0,2,20,0,7,3,3,4.0,2.0,3.0,10.781666666666666,13,9.972777777777777,20.754444444444445,2
58,No,Travel_Rarely,Sales,5,3,Marketing,4057,Male,5,Sales Representative,Married,21540,4.0,21,8,1,29.0,3,1,0,0,3,4,4.0,4.0,2.0,9.924166666666666,19,9.989166666666666,19.913333333333334,2
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,4058,Male,2,Laboratory Technician,Single,191900,3.0,17,8,1,8.0,2,4,0,3,3,3,1.0,3.0,3.0,10.213888888888889,26,9.98638888888889,20.200277777777778,2
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,4059,Female,1,Sales Representative,Divorced,44900,2.0,21,8,1,10.0,1,5,0,3,3,4,2.0,4.0,4.0,7.610555555555556,18,9.95888888888889,17.569444444444443,0
49,No,Travel_Frequently,Sales,11,4,Life Sciences,4060,Male,2,Research Scientist,Married,35060,3.0,11,8,1,28.0,4,5,4,3,2,3,2.0,4.0,3.0,6.307777777777778,35,9.969722222222222,16.2775,0
42,No,Travel_Rarely,Sales,1,3,Life Sciences,4061,Female,1,Sales Executive,Divorced,23720,3.0,12,8,1,14.0,3,0,0,0,3,3,2.0,4.0,3.0,8.693055555555556,26,10.024166666666666,18.717222222222222,1
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,4062,Male,4,Laboratory Technician,Married,102310,1.0,13,8,1,1.0,2,1,0,0,3,3,1.0,2.0,3.0,6.498888888888889,34,10.003333333333334,16.502222222222223,0
35,No,Travel_Rarely,Research & Development,25,1,Medical,4063,Male,1,Sales Executive,Married,54100,0.0,18,8,0,6.0,4,5,0,4,3,3,2.0,1.0,1.0,6.553055555555556,21,9.97888888888889,16.531944444444445,0
28,No,Non-Travel,Research & Development,21,1,Medical,4064,Male,3,Research Scientist,Single,79780,1.0,16,8,2,5.0,2,5,1,4,3,3,3.0,3.0,2.0,6.708611111111111,30,9.982777777777779,16.691388888888888,0
31,No,Non-Travel,Sales,23,1,Medical,4065,Male,1,Sales Executive,Divorced,38670,1.0,11,8,1,4.0,4,4,2,3,4,3,3.0,1.0,4.0,9.7725,27,9.981388888888889,19.753888888888888,2
36,No,Non-Travel,Research & Development,1,3,Life Sciences,4066,Male,2,Research Scientist,Married,28380,1.0,19,8,2,5.0,5,5,0,2,1,3,1.0,2.0,3.0,7.112777777777778,27,9.9925,17.10527777777778,0
34,No,Travel_Rarely,Sales,2,3,Marketing,4067,Male,4,Healthcare Representative,Single,46950,1.0,16,8,1,14.0,2,14,2,1,3,3,1.0,4.0,2.0,5.993611111111111,32,10.000833333333333,15.994444444444444,0
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,4068,Female,1,Research Director,Divorced,33390,1.0,16,8,0,9.0,2,8,1,1,2,3,4.0,3.0,2.0,6.793888888888889,19,9.992222222222223,16.78611111111111,0
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4069,Male,2,Research Scientist,Single,20800,0.0,13,8,0,8.0,6,7,7,6,4,3,3.0,1.0,2.0,6.788333333333333,22,9.984722222222222,16.773055555555555,0
29,No,Travel_Rarely,Research & Development,2,4,Other,4070,Male,2,Laboratory Technician,Married,20960,0.0,22,8,0,6.0,2,5,0,2,4,4,1.0,1.0,2.0,7.710277777777778,17,10.002777777777778,17.713055555555556,0
32,No,Non-Travel,Research & Development,3,1,Life Sciences,4071,Male,3,Manager,Divorced,62090,5.0,17,8,1,9.0,5,5,1,2,4,3,3.0,4.0,3.0,6.603055555555556,18,10.009444444444444,16.6125,0
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,4072,Female,2,Human Resources,Married,180610,1.0,14,8,1,10.0,2,10,8,7,3,3,4.0,1.0,3.0,6.934166666666667,25,10.02138888888889,16.955555555555556,0
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,4073,Female,2,Sales Representative,Divorced,171230,5.0,15,8,1,6.0,2,4,0,3,2,3,3.0,4.0,2.0,6.2908333333333335,18,10.008888888888889,16.299722222222222,0
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,4074,Male,3,Sales Representative,Single,23720,4.0,12,8,0,20.0,3,1,0,0,2,3,1.0,1.0,2.0,7.2425,24,9.997222222222222,17.239722222222223,0
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4075,Male,2,Sales Representative,Married,48830,1.0,18,8,1,10.0,1,10,0,9,1,3,3.0,4.0,3.0,8.811666666666667,32,9.995555555555555,18.807222222222222,1
27,No,Travel_Rarely,Sales,2,3,Life Sciences,4076,Female,1,Manager,Single,39040,1.0,15,8,0,7.0,2,7,0,7,3,3,4.0,4.0,3.0,7.889444444444444,24,9.983888888888888,17.873333333333335,0
32,No,Travel_Rarely,Research & Development,8,1,Medical,4077,Female,2,Research Scientist,Single,46270,8.0,17,8,1,8.0,2,1,0,0,2,3,4.0,4.0,3.0,7.321944444444444,20,10.018333333333333,17.34027777777778,0
31,Yes,Travel_Frequently,Research & Development,2,1,Other,4078,Male,3,Sales Executive,Married,70940,1.0,14,8,1,10.0,2,10,0,8,3,3,1.0,4.0,3.0,10.318055555555556,29,10.005,20.323055555555555,2
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,4079,Male,1,Research Scientist,Single,34230,6.0,15,8,1,15.0,4,2,2,2,3,3,1.0,1.0,2.0,10.80861111111111,21,10.014166666666666,20.822777777777777,2
54,No,Travel_Rarely,Research & Development,14,3,Other,4080,Male,3,Research Scientist,Married,66740,3.0,17,8,1,9.0,2,4,2,3,3,3,1.0,3.0,2.0,7.858055555555556,31,10.0175,17.875555555555554,0
33,No,Travel_Frequently,Research & Development,2,4,Medical,4081,Female,4,Sales Executive,Divorced,168800,1.0,14,8,3,9.0,2,9,2,8,3,3,4.0,3.0,3.0,7.8875,18,9.999722222222223,17.88722222222222,0
43,No,Travel_Rarely,Research & Development,3,3,Medical,4082,Male,1,Research Scientist,Married,90940,1.0,12,8,1,10.0,0,10,0,9,3,3,1.0,3.0,3.0,7.520277777777777,19,10.033888888888889,17.554166666666667,0
38,No,Travel_Frequently,Research & Development,2,5,Medical,4083,Female,4,Sales Executive,Married,84460,0.0,14,8,0,7.0,3,6,1,2,2,3,4.0,2.0,3.0,8.003333333333334,25,10.019166666666667,18.0225,1
55,No,Travel_Rarely,Sales,9,3,Marketing,4084,Male,2,Laboratory Technician,Married,119160,4.0,15,8,1,35.0,3,10,1,4,2,3,3.0,2.0,3.0,8.175555555555556,19,10.029444444444444,18.205,1
31,No,Travel_Rarely,Sales,6,3,Other,4085,Male,1,Manufacturing Director,Divorced,45340,1.0,13,8,0,1.0,2,1,0,0,3,3,4.0,4.0,3.0,10.813888888888888,25,10.01,20.823888888888888,2
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4086,Male,2,Sales Executive,Single,98520,0.0,12,8,1,21.0,5,20,11,10,2,3,2.0,1.0,3.0,6.089166666666666,21,9.979166666666666,16.06833333333333,0
42,No,Non-Travel,Research & Development,10,4,Life Sciences,4087,Female,2,Research Scientist,Single,61510,1.0,13,8,1,20.0,3,20,3,7,3,3,4.0,3.0,3.0,6.598333333333334,31,9.998611111111112,16.596944444444443,0
31,No,Non-Travel,Research & Development,14,2,Life Sciences,4088,Male,2,Healthcare Representative,Married,23020,4.0,14,8,0,13.0,3,11,4,8,3,3,3.0,3.0,4.0,6.097777777777778,26,10.009444444444444,16.107222222222223,0
54,No,Travel_Rarely,Research & Development,1,3,Medical,4089,Female,2,Human Resources,Single,23620,6.0,13,8,1,9.0,2,5,1,4,4,3,3.0,1.0,3.0,10.500833333333333,15,10.0275,20.528333333333332,2
24,No,Travel_Rarely,Research & Development,5,4,Other,4090,Male,1,Manufacturing Director,Single,178610,1.0,11,8,2,4.0,5,4,1,2,1,3,2.0,3.0,2.0,6.874444444444444,35,10.016111111111112,16.890555555555554,0
23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4091,Male,2,Research Scientist,Single,191870,1.0,11,8,1,5.0,2,5,1,4,3,3,4.0,4.0,4.0,7.025277777777778,21,9.993055555555555,17.018333333333334,0
40,No,Travel_Frequently,Research & Development,21,3,Medical,4092,Female,3,Research Scientist,Married,197170,1.0,21,8,0,10.0,1,10,9,4,2,4,4.0,3.0,4.0,7.8,19,10.018888888888888,17.81888888888889,0
40,No,Travel_Rarely,Research & Development,8,1,Medical,4093,Female,5,Research Scientist,Married,35440,3.0,18,8,3,15.0,3,11,5,10,2,3,2.0,2.0,3.0,6.187777777777778,22,9.983333333333333,16.17111111111111,0
25,No,Travel_Rarely,Sales,20,5,Medical,4094,Female,2,Laboratory Technician,Married,85000,4.0,12,8,0,6.0,2,2,1,2,3,3,3.0,2.0,3.0,6.211111111111111,26,10.00611111111111,16.217222222222222,0
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,4095,Male,2,Research Scientist,Married,46610,1.0,11,8,0,12.0,3,12,1,7,2,3,4.0,2.0,2.0,6.118055555555555,26,9.949166666666667,16.067222222222224,0
25,No,Travel_Rarely,Research & Development,7,2,Medical,4096,Male,5,Sales Executive,Divorced,41030,6.0,15,8,1,7.0,2,2,0,2,3,3,4.0,3.0,2.0,10.196388888888889,26,10.018888888888888,20.21527777777778,2
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4097,Male,2,Sales Executive,Single,42490,2.0,13,8,1,25.0,2,17,12,11,2,3,1.0,3.0,3.0,7.793888888888889,21,9.979166666666666,17.773055555555555,0
33,No,Non-Travel,Research & Development,1,3,Life Sciences,4098,Male,2,Research Scientist,Divorced,140260,1.0,12,8,0,1.0,4,1,0,0,3,3,2.0,3.0,2.0,6.203055555555555,21,9.995555555555555,16.198611111111113,0
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,4099,Female,2,Sales Executive,Married,68930,0.0,17,8,0,16.0,3,15,5,8,3,3,4.0,2.0,3.0,7.914444444444444,16,9.992777777777778,17.907222222222224,0
31,No,Travel_Rarely,Research & Development,10,4,Medical,4100,Female,3,Sales Executive,Married,61250,0.0,13,8,1,3.0,3,2,1,2,3,3,1.0,3.0,3.0,7.226944444444444,26,10.038055555555555,17.265,0
38,No,Travel_Frequently,Research & Development,1,4,Other,4101,Male,2,Research Scientist,Married,36690,2.0,19,8,0,10.0,2,8,7,7,3,3,1.0,3.0,3.0,6.494722222222222,26,9.99388888888889,16.488611111111112,0
42,No,Travel_Rarely,Research & Development,6,3,Medical,4102,Male,2,Laboratory Technician,Divorced,100080,6.0,19,8,1,9.0,3,4,1,2,1,3,4.0,1.0,2.0,9.803888888888888,18,9.997222222222222,19.801111111111112,2
41,No,Travel_Rarely,Sales,2,2,Medical,4103,Male,1,Healthcare Representative,Married,23870,3.0,17,8,1,12.0,1,5,1,0,1,3,4.0,4.0,3.0,7.670833333333333,32,9.976666666666667,17.6475,0
47,No,Non-Travel,Research & Development,21,2,Medical,4104,Male,1,Sales Executive,Married,46390,0.0,11,8,1,14.0,2,13,5,12,2,3,3.0,2.0,1.0,7.224722222222222,19,10.014444444444445,17.239166666666666,0
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4105,Male,2,Healthcare Representative,Married,78980,7.0,15,8,0,5.0,2,2,2,2,2,3,4.0,3.0,3.0,10.381666666666666,23,10.017222222222221,20.398888888888887,2
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,4106,Male,2,Sales Executive,Single,25340,0.0,11,8,0,4.0,1,3,1,2,3,3,4.0,3.0,4.0,6.414444444444444,32,9.949722222222222,16.364166666666666,0
35,No,Travel_Rarely,Research & Development,9,3,Medical,4107,Female,2,Sales Executive,Single,131420,1.0,25,8,2,10.0,4,10,0,8,3,4,2.0,3.0,3.0,7.985833333333333,22,9.983611111111111,17.969444444444445,0
33,No,Travel_Rarely,Sales,3,4,Medical,4108,Male,3,Healthcare Representative,Married,16110,0.0,14,8,0,10.0,2,9,8,1,2,3,2.0,4.0,3.0,9.07,32,9.999444444444444,19.069444444444443,2
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,4109,Male,3,Manufacturing Director,Single,53630,1.0,13,8,0,6.0,4,6,4,1,3,3,3.0,2.0,3.0,6.992222222222222,32,10.005277777777778,16.9975,0
40,No,Travel_Rarely,Research & Development,1,4,Medical,4110,Male,2,Research Director,Married,50710,8.0,17,8,1,8.0,3,1,0,0,2,3,1.0,4.0,2.0,6.2175,22,10.00611111111111,16.22361111111111,0
32,No,Travel_Rarely,Research & Development,1,2,Medical,4111,Male,3,Sales Executive,Married,136950,0.0,13,8,0,3.0,3,2,2,2,3,3,2.0,2.0,3.0,6.021388888888889,26,9.995,16.01638888888889,0
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4112,Male,1,Sales Executive,Single,134020,7.0,14,8,1,18.0,1,7,1,7,3,3,1.0,4.0,3.0,8.005,25,9.983333333333333,17.988333333333333,1
38,No,Travel_Rarely,Sales,20,4,Medical,4113,Female,2,Research Director,Married,20290,3.0,11,8,1,20.0,3,18,1,11,2,3,2.0,3.0,3.0,8.043611111111112,19,9.997777777777777,18.04138888888889,1
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,4114,Male,2,Manager,Married,63770,1.0,12,8,2,14.0,3,14,5,7,3,3,3.0,4.0,3.0,7.8997222222222225,23,9.997777777777777,17.8975,0
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4115,Female,4,Sales Executive,Married,54290,1.0,17,8,1,16.0,3,16,6,8,3,3,3.0,4.0,3.0,9.395555555555555,28,10.017222222222221,19.412777777777777,2
25,No,Travel_Rarely,Research & Development,2,4,Medical,4116,Female,2,Manufacturing Director,Divorced,27850,0.0,21,8,0,6.0,2,5,0,4,3,4,1.0,3.0,2.0,7.9725,19,10.00388888888889,17.976388888888888,0
52,No,Non-Travel,Research & Development,2,4,Other,4117,Male,1,Manager,Divorced,46140,2.0,16,8,1,16.0,3,9,0,0,3,3,1.0,4.0,0.0,6.776388888888889,24,9.992222222222223,16.76861111111111,0
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,4118,Female,1,Sales Representative,Single,26100,6.0,15,8,0,6.0,2,4,1,2,3,3,2.0,4.0,3.0,10.79888888888889,25,9.959444444444445,20.758333333333333,2
21,No,Travel_Rarely,Sales,10,5,Medical,4119,Male,3,Research Scientist,Single,66870,1.0,19,8,3,2.0,0,2,1,2,3,3,3.0,1.0,3.0,8.193055555555556,25,10.025833333333333,18.218888888888888,1
39,No,Non-Travel,Research & Development,3,4,Life Sciences,4120,Female,2,Research Director,Single,47240,2.0,12,8,1,21.0,4,6,1,3,4,3,4.0,4.0,2.0,6.270277777777777,22,10.000555555555556,16.270833333333332,0
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,4121,Female,2,Manufacturing Director,Married,61790,1.0,11,8,0,1.0,3,1,1,0,3,3,4.0,1.0,2.0,7.998333333333333,16,9.981111111111112,17.979444444444443,0
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,4122,Female,2,Laboratory Technician,Married,61200,0.0,19,8,0,10.0,2,9,3,4,3,3,1.0,4.0,3.0,7.837777777777778,27,10.013333333333334,17.851111111111113,0
36,No,Travel_Frequently,Research & Development,16,1,Medical,4123,Male,2,Sales Executive,Divorced,105960,7.0,15,8,0,18.0,3,4,0,2,2,3,4.0,2.0,3.0,7.801666666666667,18,10.015833333333333,17.8175,0
56,No,Non-Travel,Research & Development,8,1,Life Sciences,4124,Male,1,Sales Executive,Divorced,54670,1.0,20,8,0,13.0,6,13,1,9,2,4,3.0,3.0,2.0,6.571666666666666,29,9.995833333333334,16.5675,0
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,4125,Male,2,Sales Representative,Married,29960,9.0,25,8,0,4.0,4,2,2,2,3,4,1.0,4.0,4.0,10.940277777777778,14,10.001944444444444,20.942222222222224,2
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,4126,Male,3,Research Scientist,Married,99980,5.0,24,8,2,24.0,3,22,4,14,2,4,1.0,3.0,2.0,7.3613888888888885,24,9.99,17.351388888888888,0
56,Yes,Travel_Rarely,Sales,10,4,Other,4127,Male,2,Sales Executive,Married,40780,8.0,24,8,1,14.0,3,10,9,8,3,4,4.0,3.0,1.0,6.801666666666667,21,9.994444444444444,16.79611111111111,0
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,4128,Female,1,Healthcare Representative,Married,109200,0.0,15,8,1,21.0,3,20,0,10,4,3,1.0,2.0,3.0,7.776666666666666,21,10.011666666666667,17.788333333333334,0
34,No,Travel_Rarely,Sales,1,3,Medical,4129,Female,1,Laboratory Technician,Married,62320,1.0,13,8,1,8.0,3,8,1,7,3,3,4.0,3.0,3.0,7.387222222222222,17,10.036111111111111,17.423333333333332,0
36,No,Non-Travel,Sales,1,1,Medical,4130,Female,1,Human Resources,Divorced,132470,1.0,14,8,0,15.0,3,15,11,11,3,3,4.0,4.0,2.0,7.725833333333333,27,10.010833333333334,17.736666666666668,0
41,No,Travel_Rarely,Research & Development,1,5,Medical,4131,Male,1,Healthcare Representative,Divorced,40810,2.0,13,8,0,14.0,3,5,0,4,3,3,3.0,2.0,3.0,7.0905555555555555,33,10.019166666666667,17.10972222222222,0
32,No,Travel_Rarely,Sales,9,4,Life Sciences,4132,Female,2,Research Scientist,Single,57690,1.0,11,8,0,4.0,3,4,1,2,3,3,4.0,1.0,3.0,6.661111111111111,25,9.99638888888889,16.6575,0
35,No,Travel_Rarely,Research & Development,16,3,Medical,4133,Female,2,Healthcare Representative,Single,23940,1.0,16,8,1,9.0,3,9,1,7,3,3,3.0,4.0,3.0,10.475833333333334,20,10.005,20.480833333333333,2
38,No,Travel_Rarely,Research & Development,23,3,Medical,4134,Male,3,Sales Representative,Married,39040,1.0,22,8,0,10.0,3,10,1,9,2,4,1.0,4.0,3.0,6.926944444444445,26,10.037222222222223,16.964166666666667,0
50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,4135,Female,2,Laboratory Technician,Divorced,167990,7.0,14,8,1,12.0,2,6,0,1,2,3,2.0,3.0,3.0,7.187777777777778,20,10.013333333333334,17.20111111111111,0
36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,4136,Male,1,Healthcare Representative,Married,29500,4.0,14,8,0,8.0,1,6,0,0,2,3,2.0,4.0,2.0,6.305,27,10.001944444444444,16.306944444444444,0
45,No,Travel_Rarely,Sales,24,3,Life Sciences,4137,Male,1,Laboratory Technician,Single,36290,8.0,16,8,1,8.0,2,5,0,1,4,3,4.0,3.0,3.0,6.104722222222223,26,10.014722222222222,16.119444444444444,0
40,No,Travel_Rarely,Sales,10,4,Life Sciences,4138,Male,1,Research Scientist,Single,93620,2.0,11,8,1,8.0,6,2,2,2,3,3,3.0,3.0,3.0,6.196111111111111,29,10.006944444444445,16.203055555555554,0
35,No,Travel_Frequently,Sales,7,2,Life Sciences,4139,Male,2,Manufacturing Director,Married,32290,1.0,25,8,0,10.0,2,10,0,2,2,4,3.0,3.0,4.0,8.405833333333334,23,9.995555555555555,18.40138888888889,1
40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,4140,Male,1,Manager,Married,35780,2.0,14,8,1,20.0,2,5,0,2,3,3,3.0,3.0,3.0,7.5088888888888885,30,10.055833333333334,17.564722222222223,0
35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,4141,Male,2,Research Scientist,Married,79880,1.0,18,8,0,4.0,3,4,1,1,3,3,3.0,4.0,3.0,6.857777777777778,32,10.0025,16.860277777777778,0
29,No,Travel_Rarely,Research & Development,1,3,Medical,4142,Male,3,Sales Executive,Married,42840,4.0,11,8,0,10.0,5,4,0,3,2,3,4.0,2.0,3.0,9.820555555555556,29,9.99611111111111,19.816666666666666,2
29,No,Travel_Rarely,Research & Development,5,3,Medical,4143,Male,2,Sales Representative,Single,75530,1.0,19,8,0,5.0,3,5,0,4,3,3,4.0,1.0,1.0,6.062777777777778,33,10.001944444444444,16.064722222222223,0
50,Yes,Travel_Rarely,Research & Development,17,3,Medical,4144,Male,1,Research Scientist,Divorced,173280,4.0,15,8,2,20.0,1,3,2,0,3,3,4.0,1.0,3.0,9.618055555555555,20,10.055555555555555,19.67361111111111,2
39,No,Travel_Rarely,Sales,25,3,Medical,4145,Male,2,Sales Executive,Married,197010,0.0,11,8,0,21.0,3,20,9,6,4,3,2.0,4.0,2.0,7.5375,18,10.00361111111111,17.54111111111111,0
31,No,Non-Travel,Research & Development,8,4,Life Sciences,4146,Female,4,Sales Executive,Single,147320,0.0,12,8,0,10.0,3,9,1,7,3,3,2.0,1.0,3.0,7.313611111111111,17,9.99388888888889,17.3075,0
26,No,Travel_Rarely,Research & Development,11,4,Medical,4147,Male,2,Manager,Single,92780,0.0,20,8,0,5.0,3,4,0,0,3,4,4.0,3.0,3.0,7.488611111111111,31,10.038055555555555,17.526666666666667,0
36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,4148,Male,1,Sales Executive,Married,13590,4.0,12,8,0,17.0,2,5,0,3,3,3,3.0,4.0,3.0,7.731111111111111,21,9.959444444444445,17.690555555555555,0
39,No,Travel_Rarely,Research & Development,2,1,Medical,4149,Female,1,Research Scientist,Married,47790,4.0,14,8,2,9.0,3,7,1,7,3,3,4.0,1.0,3.0,5.986111111111111,29,9.987222222222222,15.973333333333333,0
27,No,Travel_Rarely,Research & Development,8,2,Medical,4150,Male,1,Laboratory Technician,Married,164220,1.0,20,8,1,6.0,3,6,0,3,3,4,2.0,2.0,3.0,9.328055555555556,30,9.999722222222223,19.32777777777778,2
49,No,Travel_Frequently,Research & Development,6,1,Medical,4151,Male,3,Healthcare Representative,Married,29960,2.0,18,8,1,17.0,2,9,0,8,2,3,4.0,2.0,2.0,6.417222222222223,21,9.989444444444445,16.406666666666666,0
34,No,Travel_Rarely,Sales,4,3,Medical,4152,Female,1,Sales Executive,Married,12610,2.0,14,8,1,6.0,6,4,1,2,3,3,2.0,3.0,4.0,6.470555555555555,35,10.004722222222222,16.475277777777777,0
41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,4153,Female,1,Research Scientist,Single,20990,8.0,12,8,1,8.0,2,6,0,5,3,3,2.0,4.0,1.0,8.586388888888889,27,10.001944444444444,18.588333333333335,1
49,No,Travel_Frequently,Sales,1,4,Life Sciences,4154,Female,2,Manufacturing Director,Married,58100,1.0,21,8,1,10.0,2,10,1,7,3,4,3.0,2.0,3.0,6.697777777777778,22,9.995277777777778,16.693055555555556,0
37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,4155,Male,1,Sales Executive,Single,56470,6.0,19,8,0,7.0,2,0,0,0,3,3,4.0,3.0,3.0,8.490277777777777,24,10.00388888888889,18.49416666666667,1
33,No,Travel_Frequently,Research & Development,10,2,Medical,4156,Male,2,Research Scientist,Married,34200,1.0,14,8,0,8.0,3,8,3,0,3,3,4.0,3.0,3.0,9.498333333333333,17,10.028888888888888,19.52722222222222,2
27,No,Travel_Rarely,Sales,5,4,Medical,4157,Female,4,Manufacturing Director,Married,44000,9.0,17,8,1,6.0,3,2,2,2,2,3,1.0,2.0,3.0,6.4158333333333335,32,10.020555555555555,16.43638888888889,0
32,No,Travel_Frequently,Research & Development,9,2,Medical,4158,Female,2,Research Scientist,Single,35000,0.0,16,8,1,8.0,2,7,3,6,2,3,4.0,4.0,2.0,7.343055555555556,20,9.9875,17.330555555555556,0
59,No,Travel_Rarely,Sales,2,2,Marketing,4159,Female,5,Sales Representative,Married,20660,4.0,12,8,1,12.0,3,1,0,0,3,3,3.0,1.0,2.0,10.02138888888889,26,10.016944444444444,20.038333333333334,2
